text,distortion_label,language,template_id
"The {event} was beautiful, but it fail for one hour and that ruined the whole thing.",Mental Filter,en,Mental Filter_3
"My colleague has been quiet lately, it must be something I did.",Personalization,en,Personalization_0
"I did not get the opportunity, which is disappointing, but I will keep applying.",No Distortion,en,No Distortion_4
"I won the award, but I did not beat my personal best, so it was a terrible performance.",Mental Filter,en,Mental Filter_6
"My brother is sad, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"If I am not the absolute best at painting, there is no point in even attempting.",Black & White Thinking,en,Black & White Thinking_6
I know I am going to bomb this interview no matter how much I study.,Jumping to Conclusions,en,Jumping to Conclusions_1
"People need to always be polite, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"I lost the award, I continually lose everything.",Overgeneralization,en,Overgeneralization_8
"If they do not smile at me completely, then they must yelled me entirely.",Black & White Thinking,en,Black & White Thinking_2
"My boss scheduled a deal, they are definitely going to criticize me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"If they do not help me completely, then they must abandoned me entirely.",Black & White Thinking,en,Black & White Thinking_2
"It rained on our {event}, it is all my fault for arranging it today.",Personalization,en,Personalization_1
"I missed the bus, nothing always goes right in my life.",Overgeneralization,en,Overgeneralization_7
"If I am not the absolute best at music, there is no point in even trying.",Black & White Thinking,en,Black & White Thinking_6
"Either I figure this out right now, or I am completely incapable.",Black & White Thinking,en,Black & White Thinking_9
"The report will definitely be declined, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"I have to not feel sad about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I lost my headphones, I will never be able to function normally again.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_6
"I feel bleak about the future, so things will never get better.",Emotional Reasoning,en,Emotional Reasoning_6
"I feel so panicked, this situation must be impossible to change.",Emotional Reasoning,en,Emotional Reasoning_1
"I feel so panicked, this situation must be impossible to improve.",Emotional Reasoning,en,Emotional Reasoning_1
"I tripped on the sidewalk, I am constantly so incredibly stupid.",Overgeneralization,en,Overgeneralization_4
"I tripped on the sidewalk, I am always so incredibly foolish.",Overgeneralization,en,Overgeneralization_4
"I feel forgotten right now, so I must be completely broken.",Emotional Reasoning,en,Emotional Reasoning_7
"If they do not smile at me completely, then they must frowned me entirely.",Black & White Thinking,en,Black & White Thinking_2
I know I am going to bomb this audition no matter how much I study.,Jumping to Conclusions,en,Jumping to Conclusions_1
"My partner is angry, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"There is a draft in the apartment, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I did not finish all my cleaning, so today was completely pointless.",Black & White Thinking,en,Black & White Thinking_5
"I did not finish all my cooking, so today was completely useless.",Black & White Thinking,en,Black & White Thinking_5
"I feel terrified of dogs, so they must be inherently deadly.",Emotional Reasoning,en,Emotional Reasoning_2
I should always be useful or I am wasting my life.,Should Statements,en,Should Statements_1
"I got rejected from this position, I will almost never get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"My sister abandoned, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"My partner did a dozen nice things for me, but forgot to dishes, so they do not care at all.",Mental Filter,en,Mental Filter_7
"My colleague is angry, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My dad rejected, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"If this project fails, my entire reputation is over and I will be destroyed.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"The meeting failed, it is completely because of my minor slip-up.",Personalization,en,Personalization_3
I must always be the best person in the room.,Should Statements,en,Should Statements_9
"I made a mistake in the proposal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I feel so stressed, this situation must be impossible to solve.",Emotional Reasoning,en,Emotional Reasoning_1
"I had a great day but I dropped my glasses, so today was ruined.",Mental Filter,en,Mental Filter_1
"I burned the slice of pizza, I am forever terrible at preparing dinner.",Overgeneralization,en,Overgeneralization_2
"The assignment will definitely be dismissed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
I have to read every single day or I am a failure.,Should Statements,en,Should Statements_6
"My boss is nervous, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"If I am not the absolute best at coding, there is no point in even learning.",Black & White Thinking,en,Black & White Thinking_6
"She did not reply to my text in 10 minutes, she must think I am boring now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"If I am not the absolute best at painting, there is no point in even learning.",Black & White Thinking,en,Black & White Thinking_6
"I feel forgotten right now, so I must be completely unwanted.",Emotional Reasoning,en,Emotional Reasoning_7
"If they do not praise me completely, then they must sighed me entirely.",Black & White Thinking,en,Black & White Thinking_2
"This computer broke, technology continually fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"The assignment failed, it is completely because of my minor blunder.",Personalization,en,Personalization_3
My arm felt tingly for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"I feel abandoned right now, so I must be completely broken.",Emotional Reasoning,en,Emotional Reasoning_7
"I feel terrified of crowds, so they must be inherently unsafe.",Emotional Reasoning,en,Emotional Reasoning_2
"I got rejected from this job, I will hardly ever get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"This printer broke, technology always fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"If I am not the absolute best at music, there is no point in even practicing.",Black & White Thinking,en,Black & White Thinking_6
"There is a creak in the building, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"My partner criticized, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"I feel so trapped, this situation must be impossible to escape.",Emotional Reasoning,en,Emotional Reasoning_1
"The bird is sick, I must have done something terrible to cause it.",Personalization,en,Personalization_6
"The {event} did not go perfectly, so I am convinced the rest of the an hour will be terrible.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_3
"I feel like a fake at work, so I must actually be bad at my opportunity.",Emotional Reasoning,en,Emotional Reasoning_0
"There is a dent in the house, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I feel so suffocated, this situation must be impossible to fix.",Emotional Reasoning,en,Emotional Reasoning_1
"I ought to be over this {event} by now, there is something wrong with me.",Should Statements,en,Should Statements_0
