text,distortion_label,language,template_id
"My colleague pointed out one thing I could improve on the essay, and I stopped seeing anything good in it after that.",Black & White Thinking,en,Black & White Thinking::24491
"My gut has been uneasy about the report all a day, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"I ate one thing off my usual routine today, and somehow that turned into skipping the rest of the day's plan for my vacuuming entirely.",Black & White Thinking,en,Black & White Thinking::89303
"My dad yelled at me, people are always so resent towards me.",Overgeneralization,en,Overgeneralization::12447
There's a scratch in the apartment that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
The colleague seemed distracted during our call about the budget review. I've been assuming it's about something I said last a day.,Jumping to Conclusions,en,Jumping to Conclusions::48973
"I feel so hopeless about the report, so things will never get better.",Emotional Reasoning,en,Emotional Reasoning::12965
"I forgot an important date for my friend again this year. It's starting to feel like a pattern I can't break, no matter how much I try.",Overgeneralization,en,Overgeneralization::76483
"I got mostly positive feedback on the painting, but the single hesitant comment from my sister is the only one I can actually recall.",Mental Filter,en,Mental Filter::16282
I skipped one workout this a week and I've been telling myself the whole a week is a write-off.,Black & White Thinking,en,Black & White Thinking::73395
"The day had plenty of wins at the store, but there's one small thing about the project that went wrong that I can't seem to let go of.",Mental Filter,en,Mental Filter::94752
"The report isn't perfect, but I think it's in a solid place given the time we had.",No Distortion,en,No Distortion::96580
"I got rejected from this role after preparing for a day, I will never get hired anywhere.",Overgeneralization,en,Overgeneralization::57729
"My team lost the tournament, it's entirely my fault for missing that one play during a few hours.",Personalization,en,Personalization::63226
"The dinner didn't go as smoothly as hoped, and I keep replaying my part in it, wondering what I could have done differently.",Personalization,en,Personalization::45663
"I keep holding myself to a version of this job where I never make a single oversight, and falling short of that eats at me.",Should Statements,en,Should Statements::19440
"Everyone complimented my photo, but my mom was quiet, so they must secretly hate it.",Mental Filter,en,Mental Filter::20525
"The budget review isn't perfect, but I think it's in a solid place given the time we had.",No Distortion,en,No Distortion::96580
"The car stopped working right when I needed it most for the pitch, just like the last three things I've relied on.",Overgeneralization,en,Overgeneralization::93974
"My colleague said a lot of kind things today, but there's one offhand remark that's the only part I can remember clearly.",Mental Filter,en,Mental Filter::14089
"I got through most of the chore without issue, but the one snag is what's stuck with me all an afternoon.",Mental Filter,en,Mental Filter::27925
"I made a typo in the deal, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
"If my dad doesn't support me completely, then it means they must resent me entirely.",Black & White Thinking,en,Black & White Thinking::30690
"The outdoor event went well overall, but there's a small moment from it with my brother that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"My roommate disagreed with me on one small thing about the trip, and for the rest of the conversation I felt like we were on completely different sides.",Black & White Thinking,en,Black & White Thinking::69228
"My roommate snapped at me today, and it's made me think back to every other time someone's been short with me lately at the clinic.",Overgeneralization,en,Overgeneralization::96418
Two people were talking quietly by the office and glanced over. I spent the rest of the an afternoon assuming it was about me.,Jumping to Conclusions,en,Jumping to Conclusions::68654
"My gut has been uneasy about the code all an afternoon, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"The review for the deal had nine positive comments and one suggestion, but all I can think about is that one criticism.",Mental Filter,en,Mental Filter::20061
"I feel so hopeless about the code, so things will never get better.",Emotional Reasoning,en,Emotional Reasoning::12965
"Things felt tense at the gathering today, and I've quietly taken on responsibility for the whole atmosphere.",Personalization,en,Personalization::30537
"People seemed to enjoy the song, but I keep circling back to the single comment that wasn't glowing.",Mental Filter,en,Mental Filter::45848
"Nothing about today's wedding went the way I planned, and lately it feels like that's just become the norm.",Overgeneralization,en,Overgeneralization::69207
